year,Rank,Artist,Title,Spotify_Popularity,Artist_Popularity
1965,5,Righteous Brothers,You’ve Lost That Lovin’ Feelin’,-1,62
1965,6,Petula Clark,Downtown,-1,50
1965,7,Beatles,Help!,69,88
1965,8,Herman’s Hermits,Can’t You Hear My Heartbeat,-1,2
1965,9,Elvis Presley,Crying In The Chapel,-1,81
1965,10,Temptations,My Girl,78,71
1965,11,Beach Boys,"Help Me, Rhonda",49,75
1965,12,Roger Miller,King Of The Road,37,54
1965,13,Jewel Aikens,The Birds And The Bees,-1,-1
1965,14,Mel Carter,"Hold Me, Thrill Me, Kiss Me",-1,33
1965,15,Jr. Walker and The All Stars,Shotgun,60,58
1965,16,Sonny and Cher,I Got You Babe,54,55
1965,17,Gary Lewis and The Playboys,This Diamond Ring,36,43
1965,18,Ramsey Lewis Trio,The “In” Crowd,45,43
1965,19,Herman’s Hermits,Mrs. Brown You’ve Got A Lovely Daughter,-1,2
1965,20,Supremes,Stop! In The Name Of Love,63,68
1965,21,Righteous Brothers,Unchained Melody,64,62
1965,22,Herman’s Hermits,Silhouettes,-1,2
1965,23,Seekers,I’ll Never Find Another You,-1,50
1965,24,Jay and The Americans,"Cara, Mia",42,55
1965,25,Byrds,Mr. Tambourine Man,60,61
1965,26,Sounds Orchestral,Cast Your Fate To The Wind,25,17
1965,27,Barbara Mason,"Yes, I’m Ready",-1,44
1965,28,Tom Jones,What’s New Pussycat?,-1,63
1965,29,Barry McGuire,Eve Of Destruction,-1,43
1965,30,McCoys,Hang On Sloopy,20,43
1965,31,Beatles,Ticket To Ride,64,88
1965,32,Bert Kaempfert and His Orch.,Red Roses For A Blue Lady,-1,-1
1965,33,James Brown and The Famous Flames,Papa’s Got A Brand New Bag,-1,59
1965,34,Wayne Fontana and The Mindbenders,Game Of Love,39,32
1965,35,Shirley Ellis,The Name Game,-1,40
1965,36,Petula Clark,I Know A Place,-1,50
1965,37,Supremes,Back In My Arms Again,48,68
1965,38,Barbara Lewis,Baby I’m Yours,-1,42
1965,39,Kingsmen,The Jolly Green Giant,-1,53
1965,40,Patti Page,"Hush, Hush, Sweet Charlotte",29,47
1965,41,Bob Dylan,Like A Rolling Stone,70,76
1965,42,Freddie and The Dreamers,I’m Telling You Now,-1,34
1965,43,Gerry and The Pacemakers,Ferry Cross The Mersey,-1,51
1965,44,Righteous Brothers,Just Once In My Life,27,62
1965,45,Johnny Rivers,Seventh Son,9,46
1965,46,Herman’s Hermits,"I’m Henry VIII, I Am",-1,2
1965,47,Horst Jankowski,A Walk In The Black Forest,34,34
1965,48,Yardbirds,For Your Love,-1,57
1965,49,Beach Boys,California Girls,56,75
1965,50,Moody Blues,Go Now,44,62
1965,51,Shirley Bassey,Goldfinger,-1,53
1965,52,Billy Joe Royal,Down In The Boondocks,42,35
1965,53,Glenn Yarbrough,Baby The Rain Must Fall,23,30
1965,54,Dave Clark Five,Catch Us If You Can,-1,29
1965,55,Beatles,Eight Days A Week,63,88
1965,56,Beau Brummels,Just A Little,29,33
1965,57,Ian Whitcomb,You Turn Me On,-1,15
1965,58,Marvin Gaye,I’ll Be Doggone,-1,76
1965,59,Gary Lewis and The Playboys,Save Your Heart For Me,26,43
1965,60,Kinks,Tired Of Waiting For You,44,70
1965,61,Gary Lewis and The Playboys,Count Me In,22,43
1965,62,Kinks,All Day And All Of The Night,67,70
1965,63,Jackie DeShannon,What The World Needs Now Is Love,48,43
1965,64,Tom Jones,It’s Not Unusual,-1,63
1965,65,Sir Douglas Quintet,She’s About A Mover,-1,35
1965,66,Sam Cooke,Shake,28,70
1965,67,Herman’s Hermits,Wonderful World,-1,2
1965,68,Martha and The Vandellas,Nowhere To Run,4,61
1965,69,Yardbirds,Heart Full Of Soul,-1,57
1965,70,Searchers,Love Potion Number Nine,45,50
1965,71,Dickle Lee,Laurie (Strange Things Happen),-1,-1
1965,72,Sonny and Cher,Baby Don’t Go,-1,55
1965,73,Turtles,It Ain’t Me Babe,-1,61
1965,74,Zombies,Tell Her No,-1,69
1965,75,Peter and Gordon,I Go To Pieces,-1,40
1965,76,Vic Dana,Red Roses For A Blue Lady,-1,23
1965,77,Patty Duke,Don’t Just Stand There,-1,13
1965,78,Miracles,The Tracks Of My Tears,63,62
1965,79,Brenda Lee,Too Many Rivers,-1,75
1965,80,Dave Clark Five,I Like It Like That,-1,29
1965,81,Bobby Goldsboro,Little Things,-1,47
1965,82,Peter and Gordon,True Love Ways,-1,40
1965,83,Four Tops,It’s The Same Old Song,-1,66
1965,84,Fortunes,You’ve Got Your Troubles,-1,42
1965,85,Joe Tex,Hold What You’ve Got,-1,40
1965,86,Animals,We Gotta Get Out Of This Place,49,74
1965,87,Beau Brummels,"Laugh, Laugh",35,33
1965,88,Rolling Stones,The Last Time,50,81
1965,89,Lovin’ Spoonful,Do You Believe In Magic,64,57
1965,90,Cher,All I Really Want To Do,31,73
1965,91,Little Anthony and The Imperials,Take Me Back,15,45
1965,92,Strangeloves,I Want Candy,42,31
1965,93,Miracles,Ooo Baby Baby,56,62
1965,94,Sonny,Laugh At Me,-1,60
1965,95,Roy Head,Treat Her Right,-1,15
1965,96,Jack Jones,The Race Is On,8,45
1965,97,"Dino, Desi and Billy",I’m A Fool,-1,9
1965,98,Ad Libs,The Boy From New York City,-1,25
1965,99,Del Shannon,Keep Searchin’,24,51
1965,100,Marvin Gaye,How Sweet It Is (To Be Loved By You),54,76
1966,1,Sgt. Barry Sadler,The Ballad Of The Green Berets,41,31
1966,2,Association,Cherish,36,47
1966,3,Righteous Brothers,(You’re My) Soul And Inspiration,-1,62
1966,4,Four Tops,Reach Out I’ll Be There,-1,66
1966,5,? and The Mysterians,96 Tears,53,41
1966,6,Monkees,Last Train To Clarksville,46,64
1966,7,Mama’s and The Papa’s,"Monday, Monday",-1,-1
1966,8,Supremes,You Can’t Hurry Love,-1,68
1966,9,Johnny Rivers,Poor Side Of Town,-1,46
1966,10,Mama’s and The Papa’s,California Dreamin’,-1,-1
1966,11,Lovin’ Spoonful,Summer In The City,62,57
1966,12,Roger Williams,Born Free,-1,45
1966,13,Nancy Sinatra,These Boots Are Made For Walkin’,66,64
1966,14,Jimmy Ruffin,What Becomes Of The Brokenhearted,-1,51
1966,15,Frank Sinatra,Strangers In The Night,65,84
1966,16,Beatles,We Can Work It Out,-1,88
1966,17,Young Rascals,Good Lovin’,50,48
1966,18,New Vaudeville Band,Winchester Cathedral,-1,17
1966,19,Tommy James and The Shondells,Hanky Panky,40,49
1966,20,Percy Sledge,When A Man Loves A Woman,66,58
1966,21,Rolling Stones,Paint It Black,69,81
1966,22,Petula Clark,My Love,-1,50
1966,23,Lou Christie,Lightin’ Strikes,-1,35
1966,24,Troggs,Wild Thing,-1,50
1966,25,Paul Revere and The Raiders,Kicks,30,45
1966,26,Donovan,Sunshine Superman,57,61
1966,27,Bobby Hebb,Sunny,61,48
1966,28,Beatles,Paperback Writer,-1,88
1966,29,Happenings,See You In September,40,33
1966,30,Supremes,You Keep Me Hangin’ On,-1,68
1966,31,Sam The Sham and The Pharaohs,Lil’ Red Riding Hood,-1,45
1966,32,Mitch Ryder and The Detroit Wheels,Devil With A Blue Dress On and Good Golly Miss Molly (Medley),-1,7
1966,33,Beach Boys,Good Vibrations,11,75
1966,34,Mindbenders,A Groovy Kind Of Love,-1,32
1966,35,Dusty Springfield,You Don’t Have To Say You Love Me,-1,64
1966,36,The Capitols,Cool Jerk,43,33
1966,37,Sandy Posey,Born A Woman,-1,27
1966,38,Cyrkle,Red Rubber Ball,26,36
1966,39,Carla Thomas,B-A-B-Y,62,54
1966,40,Left Banke,Walk Away Renee,-1,31
1966,41,Lovin’ Spoonful,Daydream,52,57
1966,42,Outsiders,Time Won’t Let Me,-1,48
1966,43,Tommy Roe,Hooray For Hazel,-1,42
1966,44,Tommy Roe,Sweet Pea,-1,42
1966,45,Hollies,Bus Stop,-1,64
1966,46,James and Bobby Purify,I’m Your Puppet,-1,42
1966,47,B.J. Thomas and The Triumphs,I’m So Lonesome I Could Cry,-1,-1
1966,48,Temptations,Ain’t Too Proud To Beg,-1,71
1966,49,Standells,Dirty Water,-1,36
1966,50,Bob Lind,Elusive Butterfly,-1,26
1966,51,Simon and Garfunkel,I Am A Rock,55,75
1966,52,Ray Charles,Crying Time,-1,69
1966,53,Johnny Rivers,Secret Agent Man,12,46
1966,54,Simon and Garfunkel,The Sounds Of Silence,65,75
1966,55,Peter and Gordon,Lady Godiva,-1,40
1966,56,Simon and Garfunkel,Homeward Bound,60,75
1966,57,Lovin’ Spoonful,Did You Ever Have To Make Up Your Mind?,37,57
1966,58,Robert Parker,Barefootin’,35,46
1966,59,Stevie Wonder,Uptight (Everything’s Alright),-1,79
1966,60,Cher,Bang Bang,34,73
1966,61,Beach Boys,Sloop John B,57,75
1966,62,Rolling Stones,19th Nervous Breakdown,34,81
1966,63,The Surfaris,Wipe Out,43,41
1966,64,Count Five,Psychotic Reaction,53,42
1966,65,Temptations,Beauty Is Only Skin Deep,-1,71
1966,66,T-Bones,No Matter What Shape (Your Stomach Is In),-1,15
1966,67,Paul Revere and The Raiders,Just Like Me,22,45
1966,68,Deon Jackson,Love Makes The World Go Round,-1,21
1966,69,Crispian St. Peters,The Pied Piper,30,30
1966,70,Brenda Lee,Coming On Strong,-1,75
1966,71,Ray Conniff and The Singers,Somewhere My Love,-1,-1
1966,72,David Houston,Almost Persuaded,41,31
1966,73,Bobby Darin,If I Were A Carpenter,-1,62
1966,74,Marvelettes,Don’t Mess With Bill,-1,58
1966,75,Neil Diamond,"Cherry, Cherry",-1,70
1966,76,Lee Dorsey,Working In The Coal Mine,12,51
1966,77,Dionne Warwick,Message To Michael,-1,63
1966,78,Lou Rawls,Love Is A Hurtin’ Thing,-1,52
1966,79,Beach Boys,Barbara Ann,35,75
1966,80,Shadows Of Knight,Gloria,36,32
1966,81,Supremes,My World Is Empty Without You,49,68
1966,82,Bob Dylan,Rainy Day Women #12 And 35,48,76
1966,83,Sandpipers,Guantanamera,34,33
1966,84,Wilson Pickett,"Land Of 1,000 Dances",-1,63
1966,85,Shades Of Blue,Oh How Happy,-1,19
1966,86,Peter and Gordon,Woman,-1,40
1966,87,Turtles,You Baby,24,61
1966,88,Vogues,Five O’clock World,-1,40
1966,89,Los Bravos,Black Is Black,53,42
1966,90,Beatles,Nowhere Man,61,88
1966,91,Herman’s Hermits,Dandy,-1,2
1966,92,Slim Harpo,Baby Scratch My Back,-1,36
1966,93,Gary Lewis and The Playboys,She’s Just My Style,-1,43
1966,94,Chris Montez,The More I See You,43,46
1966,95,Bobby Fuller Four,I Fought The Law,-1,45
1966,96,Beatles,Yellow Submarine,64,88
1966,97,Paul Revere and The Raiders,Hungry,12,45
1966,98,Herb Alpert and The Tijuana Brass,Zorba The Greek,31,51
1966,99,Yardbirds,Shapes Of Things,-1,57
1966,100,Wilson Pickett,634-5789,29,63
1967,1,Lulu,To Sir With Love,44,67
1967,2,Box Tops,The Letter,63,51
1967,3,Bobby Gentry,Ode To Billie Joe,-1,8
1967,4,Association,Windy,40,47
1967,5,Monkees,I’m A Believer,-1,64
1967,6,Doors,Light My Fire,70,76
1967,7,Nancy Sinatra and Frank Sinatra,Somethin’ Stupid,-1,-1
1967,8,Turtles,Happy Together,72,61
1967,9,Young Rascals,Groovin’,56,48
1967,10,Frankie Valli,Can’t Take My Eyes Off You,-1,65
1967,11,Music Explosion,Little Bit O’ Soul,-1,24
1967,12,Tommy James and The Shondells,I Think We’re Alone Now,-1,49
1967,13,Aretha Franklin,Respect,72,75
1967,14,Stevie Wonder,I Was Made To Love Her,56,79
1967,15,Bobby Vee and The Strangers,Come Back When You Grow Up,-1,-1
1967,16,Buckinghams,Kind Of A Drag,21,37
1967,17,Arthur Conley,Sweet Soul Music,-1,47
1967,18,Soul Survivors,Expressway To Your Heart,-1,23
1967,19,Sam and Dave,Soul Man,62,60
1967,20,Association,Never My Love,43,47
1967,21,Jay and The Techniques,"Apples, Peaches, Pumpkin Pie",-1,24
1967,22,Every Mothers’ Son,Come On Down To My Boat,-1,17
1967,23,Strawberry Alarm Clock,Incense And Peppermints,49,41
1967,24,Rolling Stones,Ruby Tuesday,59,81
1967,25,Vicki Carr,It Must Be Him,-1,4
1967,26,Brenton Wood,Gimme Little Sign,49,56
1967,27,Buffalo Springfield,For What It’s Worth,-1,62
1967,28,Supremes,Love Is Here And Now You’re Gone,-1,68
1967,29,Supremes,The Happening,8,68
1967,30,Beatles,All You Need Is Love,65,88
1967,31,Engelbert Humperdinck,Release Me (And Let Me Love Again),-1,59
1967,32,Marvin Gaye and Tammi Terrell,Your Precious Love,-1,-1
1967,33,Jefferson Airplane,Somebody To Love,67,63
1967,34,Esquires,Get On Up,23,19
1967,35,Van Morrison,Brown Eyed Girl,78,75
1967,36,Martha and The Vandella,Jimmy Mack,-1,-1
1967,37,Happenings,I Got Rhythm,22,33
1967,38,Procol Harum,A Whiter Shade Of Pale,65,55
1967,39,Buckinghams,Don’t You Care,-1,37
1967,40,Casinos,Then You Can Tell Me Goodbye,7,22
1967,41,Diana Ross and The Supremes,Reflections,-1,50
1967,42,Hollies,On A Carousel,-1,64
1967,43,Bobby Vinton,Please Love Me Forever,45,59
1967,44,Dionne Warwick,Alfie,23,63
1967,45,Tremeloes,Silence Is Golden,-1,44
1967,46,Ed Ames,My Cup Runneth Over,13,30
1967,47,Fifth Dimension,"Up, Up And Away",-1,28
1967,48,Scott Mckenzie,San Francisco,55,53
1967,49,Cowsills,"The Rain, The Park And Other Things",49,40
1967,50,Herman’s Hermits,There’s A Kind Of Hush,-1,2
1967,51,Buckinghams,"Mercy, Mercy, Mercy",32,37
1967,52,Petula Clark,This Is My Song,-1,50
1967,53,Jackie Wilson,(Your Love Keeps Lifting Me) Higher And Higher,62,62
1967,54,Young Rascals,I’ve Been Lonely Too Long,-1,48
1967,55,Beatles,Penny Lane,62,88
1967,56,Temptations,You’re My Everything,-1,71
1967,57,Seekers,Georgy Girl,-1,50
1967,58,Five Americans,Western Union,-1,19
1967,59,Aretha Franklin,Baby I Love You,40,75
1967,60,Monkees,"A Little Bit You, A Little Bit Me",-1,64
1967,61,Lesley Gore,California Nights,26,53
1967,62,Mama’s and The Papa’s,Dedicated To The One I Love,-1,-1
1967,63,Young Rascals,How Can I Be Sure,36,48
1967,64,Hollies,Carrie Ann,-1,64
1967,65,Blue Magoos,(We Ain’t Got) Nothin’ Yet,-1,-1
1967,66,Easy Beats,Friday On My Mind,-1,22
1967,67,Bar-Kays,Soul Finger,-1,50
1967,68,Spencer Davis Group,Gimme Some Lovin’,56,56
1967,69,Hombres,Let It Out (Let It All Hang Out),-1,72
1967,70,Grass Roots,Let’s Live For Today,-1,57
1967,71,Peaches and Herb,Close Your Eyes,31,45
1967,72,Booker T and The MG’s,Groovin’,-1,-1
1967,73,Wilson Pickett,Funky Broadway,35,63
1967,74,Monkees,Pleasant Valley Sunday,39,64
1967,75,Aretha Franklin,I Never Loved A Man (The Way I Love You),52,75
1967,76,Aaron Neville,Tell It Like It Is,-1,57
1967,77,James Brown and The Famous Flames,Cold Sweat,22,59
1967,78,Turtles,She’d Rather Be With Me,-1,61
1967,79,Keith,98.6,26,74
1967,80,Ray Charles,Here We Go Again,-1,69
1967,81,Jefferson Airplane,White Rabbit,69,63
1967,82,Four Tops,Bernadette,-1,66
1967,83,Sonny and Cher,The Beat Goes On,50,55
1967,84,Royal Guardsmen,Snoopy Vs. The Red Baron,34,43
1967,85,Janis Ian,Society’s Child,-1,46
1967,86,Neil Diamond,"Girl, You’ll Be A Woman Soon",-1,70
1967,87,Marvin Gaye and Tammi Terrell,Ain’t No Mountain High Enough,-1,-1
1967,88,Sandy Posey,I Take It Back,-1,27
1967,89,Tremeloes,Here Comes My Baby,44,44
1967,90,Robert Knight,Everlasting Love,15,21
1967,91,"Peter, Paul and Mary",I Dig Rock And Roll Music,25,55
1967,92,Bill Cosby,Little Ole Man (Uptight-Everything’s Alright),-1,33
1967,93,Electric Prunes,I Had Too Much To Dream Last Night,48,40
1967,94,Monkees,Daydream Believer,34,64
1967,95,Johnny Rivers,Baby I Need Your Lovin’,27,46
1967,96,Who,I Can See For Miles,53,72
1967,97,Tommy James and The Shondells,Mirage,25,49
1967,98,Tom Jones,"Green, Green Grass Of Home",54,63
1967,99,Petula Clark,Don’t Sleep In The Subway,-1,50
1967,100,Neil Diamond,Thank The Lord For The Night Time,-1,70
1968,1,Beatles,Hey Jude,-1,88
1968,2,Paul Mauriat,Love Is Blue,-1,51
1968,3,Bobby Goldsboro,Honey,37,47
1968,4,Otis Redding,(Sittin’ On) The Dock Of The Bay,69,71
1968,5,Rascals,People Got To Be Free,-1,48
1968,6,Cream,Sunshine Of Your Love,70,66
1968,7,Herb Alpert,This Guy’s In Love With You,-1,51
1968,8,Hugo Montenegro,"The Good, The Bad And The Ugly",-1,32
1968,9,Simon and Garfunkel,Mrs. Robinson,73,75
1968,10,Archie Bell and The Drells,Tighten Up,46,45
1968,11,Jeannie C. Riley,Harper Valley P.T.A.,42,39
1968,12,O.C. Smith,Little Green Apples,17,23
1968,13,Tommy James and The Shondells,"Mony, Mony",-1,49
1968,14,Doors,"Hello, I Love You",61,76
1968,15,Gary Puckett and The Union Gap,Young Girl,58,53
1968,16,Box Tops,Cry Like A Baby,38,51
1968,17,Fifth Dimension,Stoned Soul Picnic,-1,28
1968,18,Hugh Masekela,Grazing In The Grass,35,44
1968,19,Grass Roots,Midnight Confessions,-1,57
1968,20,Sly and The Family Stone,Dance To The Music,59,63
1968,21,Cliff Nobles and Co.,The Horse,-1,-1
1968,22,Temptations,I Wish It Would Rain,50,71
1968,23,Delfonics,La-La Means I Love You,54,54
1968,24,Vogues,"Turn Around, Look At Me",10,40
1968,25,John Fred and His Playboy Band,Judy In Disguise (With Glasses),15,31
1968,26,Classics IV,Spooky,-1,41
1968,27,Diana Ross and The Supremes,Love Child,30,50
1968,28,Merrilee Rush,Angel Of The Morning,16,26
1968,29,Georgie Fame,The Ballad Of Bonnie And Clyde,31,36
1968,30,Mary Hopkin,Those Were The Days,43,39
1968,31,Steppenwolf,Born To Be Wild,65,65
1968,32,Intruders,Cowboys To Girls,48,43
1968,33,1910 Fruitgum Company,Simon Says,7,29
1968,34,Gary Puckett and The Union Gap,Lady Willpower,52,53
1968,35,Rascals,A Beautiful Morning,-1,48
1968,36,Sergio Mendes and Brasil ’66,The Look Of Love,28,52
1968,37,Johnny Nash,Hold Me Tight,-1,55
1968,38,Ohio Express,"Yummy, Yummy, Yummy",34,33
1968,39,Crazy World Of Arthur Brown,Fire,-1,28
1968,40,Troggs,Love Is All Around,-1,50
1968,41,Gene and Debbe,Playboy,-1,5
1968,42,Dionne Warwick,(Theme From) Valley Of The Dolls,37,63
1968,43,Mason Williams,Classical Gas,41,38
1968,44,Clarence Carter,Slip Away,55,51
1968,45,O’Kaysions,Girl Watcher,-1,-1
1968,46,Aretha Franklin,(Sweet Sweet Baby) Since You’ve Been Gone,-1,75
1968,47,Lemon Pipers,Green Tambourine,38,35
1968,48,1910 Fruitgum Company,"1, 2, 3, Red Light",-1,29
1968,49,Friend and Lover,Reach Out Of The Darkness,32,22
1968,50,Rolling Stones,Jumpin’ Jack Flash,59,81
1968,51,Richard Harris,MacArthur Park,34,28
1968,52,Jose Feliciano,Light My Fire,35,71
1968,53,People,I Love You,-1,77
1968,54,Percy Sledge,Take Time To Know Her,31,58
1968,55,Status Quo,Pictures Of Matchstick Men,52,62
1968,56,Blue Cheer,Summertime Blues,34,37
1968,57,Marvin Gaye and Tammi Terrell,Ain’t Nothing Like The Real Thing,-1,-1
1968,58,James Brown and The Famous Flames,I Got The Feelin’,-1,59
1968,59,Bee Gees,I’ve Gotta Get A Message To You,-1,76
1968,60,Beatles,Lady Madonna,-1,88
1968,61,Donovan,Hurdy Gurdy Man,60,61
1968,62,Steppenwolf,Magic Carpet Ride,66,65
1968,63,Fireballs,Bottle Of Wine,9,34
1968,64,Dells,Stay In My Corner,40,44
1968,65,Willie Mitchell,Soul Serenade,-1,43
1968,66,Tom Jones,Delilah,57,63
1968,67,Human Beinz,Nobody But Me,52,40
1968,68,Sam and Dave,I Thank You,31,60
1968,69,Sergio Mendes and Brasil ’66,The Fool On The Hill,17,52
1968,70,Eric Burdon and The Animals,Sky Pilot,34,41
1968,71,Cowsills,Indian Lake,32,40
1968,72,Tommy Boyce and Bobby Hart,I Wonder What She’s Doing Tonight,-1,-1
1968,73,Gary Puckett and The Union Gap,Over You,43,53
1968,74,Lettermen,Goin’ Out Of My Head / Can’t Take My Eyes Off You,-1,43
1968,75,Stevie Wonder,Shoo-Bee-Doo-Be-Doo-Da-Day,-1,79
1968,76,Irish Rovers,The Unicorn,-1,53
1968,77,Vanilla Fudge,(You Keep Me) Hangin’ On,-1,38
1968,78,Beatles,Revolution,53,88
1968,79,Gary Puckett and The Union Gap,"Woman, Woman",53,53
1968,80,Turtles,Elenore,52,61
1968,81,Cream,White Room,69,66
1968,82,Marvin Gaye and Tammi Terrell,You’re All I Need To Get By,-1,-1
1968,83,Foundations,"Baby, Now That I’ve Found You",-1,61
1968,84,Sweet Inspirations,Sweet Inspiration,33,28
1968,85,Smokey Robinson and The Miracles,If You Can Want,33,62
1968,86,Mills Brothers,Cab Driver,-1,47
1968,87,Chambers Brothers,Time Has Come Today,20,39
1968,88,Dionne Warwick,Do You Know The Way To San Jose,44,63
1968,89,Simon and Garfunkel,Scarborough Fair / Canticle,50,75
1968,90,James Brown and The Famous Flames,Say It Loud I’m Black And I’m Proud,-1,59
1968,91,Manfred Mann,The Mighty Quinn,-1,56
1968,92,Shorty Long,Here Comes The Judge,-1,33
1968,93,Aretha Franklin,I Say A Little Prayer,74,75
1968,94,Aretha Franklin,Think,67,75
1968,95,Gary Lewis and The Playboys,Sealed With A Kiss,18,43
1968,96,Big Brother and The Holding Company,Piece Of My Heart,67,59
1968,97,Creedence Clearwater Revival,Suzie Q.,53,79
1968,98,American Breed,Bend Me Shape,-1,30
1968,99,Jerry Butler,"Hey, Western Union Man",-1,47
1968,100,Jerry Butler,Never Give You Up,-1,47
1969,1,Archies,"Sugar, Sugar",56,58
1969,2,Fifth Dimension,Aquarius / Let The Sunshine In,-1,28
1969,3,Temptations,I Can’t Get Next To You,-1,71
1969,4,Rolling Stones,Honky Tonk Women,48,81
1969,5,Sly and The Family Stone,Everyday People,60,63
1969,6,Tommy Roe,Dizzy,-1,42
1969,7,Sly and The Family Stone,Hot Fun In The Summertime,-1,63
1969,8,Tom Jones,I’ll Never Fall In Love Again,-1,63
1969,9,Foundations,Build Me Up Buttercup,71,61
1969,10,Tommy James and The Shondells,Crimson And Clover,39,49
1969,11,Three Dog Night,One,53,60
1969,12,Tommy James and The Shondells,Crystal Blue Persuasion,38,49
1969,13,Cowsills,Hair,8,40
1969,14,Marvin Gaye,Too Busy Thinking About My Baby,43,76
1969,15,Henry Mancini and His Orch.,Love Theme From Romeo And Juliet,-1,-1
1969,16,Youngbloods,Get Together,51,44
1969,17,Friends Of Distinction,Grazin’ In The Grass,-1,37
1969,18,Elvis Presley,Suspicious Minds,70,81
1969,19,Creedence Clearwater Revival,Proud Mary,60,79
1969,20,Jr. Walker and The All Stars,What Does It Take (To Win Your Love),-1,58
1969,21,Isley Brothers,It’s Your Thing,-1,66
1969,22,Neil Diamond,Sweet Caroline,72,70
1969,23,Oliver,Jean,-1,73
1969,24,Creedence Clearwater Revival,Bad Moon Rising,-1,79
1969,25,Beatles,Get Back,-1,88
1969,26,Zager and Evans,In The Year 2525,49,40
1969,27,"Blood, Sweat and Tears",Spinning Wheel,42,48
1969,28,Andy Kim,"Baby, I Love You",30,40
1969,29,Friends Of Distinction,Going In Circles,42,37
1969,30,Lettermen,Hurt So Bad,-1,43
1969,31,Creedence Clearwater Revival,Green River,-1,79
1969,32,Stevie Wonder,My Cherie Amour,58,79
1969,33,Three Dog Night,Easy To Be Hard,33,60
1969,34,Smith,Baby It’s You,-1,90
1969,35,Elvis Presley,In The Ghetto,60,81
1969,36,Johnny Cash,A Boy Named Sue,61,78
1969,37,Smokey Robinson and The Miracles,"Baby, Baby Don’t Cry",-1,62
1969,38,Jerry Butler,Only The Strong Survive,-1,47
1969,39,Zombies,Time Of The Season,67,69
1969,40,Fifth Dimension,Wedding Bell Blues,-1,28
1969,41,Bobby Sherman,Little Woman,-1,27
1969,42,Mercy,Love (Can Make You Happy),18,52
1969,43,Oliver,Good Morning Starshine,-1,73
1969,44,Guess Who,These Eyes,51,60
1969,45,"Blood, Sweat and Tears",You’ve Made Me So Very Happy,-1,48
1969,46,Jackie DeShannon,Put A Little Love In Your Heart,35,43
1969,47,Watts 103rd Street Rhythm Band,Do Your Thing,31,51
1969,48,Grass Roots,I’d Wait A Million Years,-1,57
1969,49,Doors,Touch Me,63,76
1969,50,Spiral Starecase,More Today Than Yesterday,-1,32
1969,51,Sammy Davis Jr.,I’ve Gotta Be Me,-1,55
1969,52,Bob Dylan,Lay Lady Lay,58,76
1969,53,Donovan,Atlantis,47,61
1969,54,Dennis Yost and The Classics IV,Traces,-1,10
1969,55,Mama Cass Elliot,It’s Getting Better,-1,3
1969,56,Jay and The Americans,This Magic Moment,43,55
1969,57,Temptations,"Run Away Child, Running Wild",-1,71
1969,58,Ventures,Hawaii Five-O,45,50
1969,59,Glen Campbell,Galveston,48,62
1969,60,Lou Christie,I’m Gonna Make You Mine,-1,35
1969,61,Ray Stevens,Gitarzan,21,41
